,observation_count,common_name,scientific_name,species_key,rank,record_count
4491,342,,Petunia axillaris x integrifolia = P. x hybrida,NBNORG0000090216,Species hybrid,385
4492,3,,Peucedanum,NBNORG0000055730,Genus,2645
4493,456,Hog's Fennel,Peucedanum officinale,NBNORG0000008067,Species,1161
4494,556,Masterwort,Peucedanum ostruthium,NBNORG0000055732,Species,574
4495,895,Milk-parsley,Peucedanum palustre,NBNORG0000008068,Species,907
4496,1,,Phacelia,NBNORG0000055733,Genus,765
4497,4,,Phacelia ciliata,NBNORG0000046660,Species,4
4498,1,Small-flowered Phacelia,Phacelia parviflora,NBNORG0000046662,Species,1
4499,646,,Phacelia tanacetifolia,NBNORG0000023319,Species,756
4500,1,Sticky Phacelia,Phacelia viscida,NBNORG0000055737,Species,1
4501,103,,Phalaris,NBNORG0000055738,Genus,89803
4502,7,,Phalaris angusta,NBNORG0000046664,Species,7
4503,276,Bulbous Canary-grass,Phalaris aquatica,NBNORG0000007419,Species,302
4504,78876,Reed Canary-grass,Phalaris arundinacea,NBNORG0000007415,Species,83347
4505,77,,Phalaris arundinacea var. arundinacea,NBNORG0000042838,Variety,87
4506,241,,Phalaris arundinacea var. picta,NBNORG0000042839,Variety,281
4507,23,Confused Canary-grass,Phalaris brachystachys,NBNORG0000023472,Species,23
4508,4169,Canary-grass,Phalaris canariensis,NBNORG0000007416,Species,5250
4509,1,,Phalaris coerulescens,NBNORG0000046666,Species,1
4510,173,Lesser Canary-grass,Phalaris minor,NBNORG0000007417,Species,180
4511,454,Awned Canary-grass,Phalaris paradoxa,NBNORG0000007418,Species,562
4512,60,Runner Bean,Phaseolus coccineus,NBNORG0000013315,Species,71
4513,13,French Bean,Phaseolus vulgaris,NBNORG0000008936,Species,15
4514,179,,Philadelphus,NBNORG0000055432,Genus,2030
4515,1070,Mock-orange,Philadelphus coronarius,NBNORG0000008670,Species,1142
4516,318,,Philadelphus coronarius x microphyllus x pubescens = P. x virginalis,NBNORG0000090350,Species hybrid,330
4517,2,,Philadelphus subcanus,NBNORG0000046670,Species,2
4518,8,,Phillyrea latifolia,NBNORG0000025070,Species,8
4519,128,,Phleum,NBNORG0000055435,Genus,110743
4520,204,Alpine Cat's-tail,Phleum alpinum,NBNORG0000007405,Species,219
4521,1760,Sand Cat's-tail,Phleum arenarium,NBNORG0000007406,Species,1922
4522,25922,Smaller Cat's-tail,Phleum bertolonii,NBNORG0000007404,Species,33150
4523,2,,Phleum exaratum,NBNORG0000046672,Species,2
4524,2,British Timothy,Phleum paniculatum,NBNORG0000055436,Species,2
4525,1159,Purple-stem Cat's-tail,Phleum phleoides,NBNORG0000055437,Species,1167
4526,48857,Timothy,Phleum pratense,NBNORG0000055438,Species,54962
4527,18993,,Phleum pratense sens.lat.,NBNORG0000008683,Species aggregate,19160
4528,1,,Phleum subulatum,NBNORG0000055520,Species,2
4529,2,,Phlomis,NBNORG0000055521,Genus,129
4530,76,Jerusalem Sage,Phlomis fruticosa,NBNORG0000008410,Species,90
4531,26,Turkish Sage,Phlomis russeliana,NBNORG0000013363,Species,34
4532,1,Greek Sage,Phlomis samia,NBNORG0000008411,Species,1
4533,10,Phlox,Phlox,NBNORG0000055522,Genus,170
4534,135,Phlox,Phlox paniculata,NBNORG0000008757,Species,137
4535,21,Moss Phlox,Phlox subulata,NBNORG0000046675,Species,21
4536,8,Date,Phoenix dactylifera,NBNORG0000046676,Species,10
4537,6,,Phormium,NBNORG0000055524,Genus,229
4538,13,Lesser New Zealand Flax,Phormium cookianum,NBNORG0000055525,Species,16
4539,176,New Zealand Flax,Phormium tenax,NBNORG0000055526,Species,199
4540,5,,Photinia,NBNORG0000055527,Genus,135
4541,88,Stranvaesia,Photinia davidiana,NBNORG0000013248,Species,111
4542,216,,Phragmites,NBNORG0000055528,Genus,57683
4543,52563,Common Reed,Phragmites australis,NBNORG0000055529,Species,57432
4544,102,Caucasian Crosswort,Phuopsis stylosa,NBNORG0000055531,Species,110
4545,41,Cape Figwort,Phygelius capensis,NBNORG0000055533,Species,45
4546,95,Blue Heath,Phyllodoce caerulea,NBNORG0000008180,Species,104
4547,1,,Phyllostachys aurea,NBNORG0000055538,Species,1
4548,16,,Phyllostachys bambusoides,NBNORG0000013344,Species,19
4549,5,,Phyllostachys nigra,NBNORG0000046677,Species,10
4550,2,,Phyllostachys viridiglaucescens,NBNORG0000055540,Species,2
4551,192,Japanese-lantern,Physalis alkekengi,NBNORG0000008267,Species,217
4552,5,Cut-leaved Ground-cherry,Physalis angulata,NBNORG0000046678,Species,6
4553,2,,Physalis fendleri,NBNORG0000046679,Species,2
4554,53,Tomatillo,Physalis ixocarpa,NBNORG0000013201,Species,56
4555,136,Cape-gooseberry,Physalis peruviana,NBNORG0000013450,Species,175
4556,12,Large-flowered Tomatillo,Physalis philadelphica,NBNORG0000013474,Species,16
4557,4,Low Ground-cherry,Physalis pubescens,NBNORG0000046682,Species,5
4558,97,Ninebark,Physocarpus opulifolius,NBNORG0000007851,Species,100
4559,1,,Physochlaina orientalis,NBNORG0000055548,Species,1
4560,342,Bladderseed,Physospermum cornubiense,NBNORG0000008029,Species,342
4561,2,Obedient-plant,Physostegia virginiana,NBNORG0000046685,Species,4
4562,1,Black Rampion,Phyteuma nigrum,NBNORG0000046686,Species,1
4563,1367,Round-headed Rampion,Phyteuma orbiculare,NBNORG0000008449,Species,2439
4564,9,Oxford Rampion,Phyteuma scheuchzeri,NBNORG0000023284,Species,11
4565,167,Spiked Rampion,Phyteuma spicatum,NBNORG0000008450,Species,276
4566,4,Pokeweed,Phytolacca,NBNORG0000055554,Genus,258
4567,141,American Pokeweed,Phytolacca acinosa,NBNORG0000013443,Species,190
4568,14,,Phytolacca americana,NBNORG0000013274,Species,17
4569,10,,Phytolacca clavigera,NBNORG0000060402,Species,12
4570,6,,Phytolacca esculenta,NBNORG0000013208,Species,6
4571,1,Button Pokeweed,Phytolacca icosandra,NBNORG0000046687,Species,1
4572,5,,Phytolacca latbenia,NBNORG0000008762,Species,7
4573,18,Chinese Pokeweed,Phytolacca polyandra,NBNORG0000108023,Species,19
4574,7,,Picris,NBNORG0000055566,Genus,42863
4575,2,,Picris altissima,NBNORG0000055567,Species,2
4576,24670,Bristly Oxtongue,Picris echioides,NBNORG0000008625,Species,33663
4577,6505,Hawkweed Oxtongue,Picris hieracioides,NBNORG0000008626,Species,9153
4578,42,,Picris hieracioides subsp. hieracioides,NBNORG0000055568,Subspecies,42
4579,43,,Pieris,NBNORG0000055570,Genus,313
4580,1,Mountain Fetter-bush,Pieris floribunda,NBNORG0000046691,Species,1
4581,3,,Pieris formosa,NBNORG0000055571,Species,3
4582,20,,Pieris japonica,NBNORG0000055572,Species,25
4583,457,,Pilosella,NBNORG0000055574,Genus,64463
4584,3618,Fox-and-cubs,Pilosella aurantiaca,NBNORG0000055575,Species,6626
4585,405,,Pilosella aurantiaca subsp. aurantiaca,NBNORG0000055576,Subspecies,417
4586,2246,,Pilosella aurantiaca subsp. carpathicola,NBNORG0000055577,Subspecies,2313
4587,99,Yellow Fox-and-cubs,Pilosella caespitosa,NBNORG0000055578,Species,109
4588,9,,Pilosella caespitosa subsp. colliniformis,NBNORG0000055579,Subspecies,9
4589,10,,Pilosella caespitosa x lactucella = P. x floribunda,NBNORG0000028295,Species hybrid,10
4590,128,Shetland Mouse-ear-hawkweed,Pilosella flagellaris,NBNORG0000055580,Species,301
4591,11,Shetland Mouse-ear-hawkweed,Pilosella flagellaris subsp. bicapitata,NBNORG0000055581,Subspecies,11
4592,159,,Pilosella flagellaris subsp. flagellaris,NBNORG0000055582,Subspecies,160
4593,21,Glaucous Fox-and-cubs,Pilosella lactucella,NBNORG0000055583,Species,23
4594,53251,Mouse-ear-hawkweed,Pilosella officinarum,NBNORG0000055584,Species,56643
4595,35,,Pilosella officinarum x aurantiaca = P. x stoloniflora,NBNORG0000089965,Species hybrid,35
4596,28,Shaggy Mouse-ear-hawkweed,Pilosella peleteriana,NBNORG0000055741,Species,124
4597,28,,Pilosella peleteriana subsp. peleteriana,NBNORG0000055742,Subspecies,34
4598,53,,Pilosella peleteriana subsp. subpeleteriana,NBNORG0000055743,Subspecies,53
4599,5,,Pilosella peleteriana subsp. tenuiscapa,NBNORG0000055744,Subspecies,5
4600,2,,Pilosella peleteriana x officinarum = P. x longisquama,NBNORG0000090142,Species hybrid,3
4601,28,Tall Mouse-ear-hawkweed,Pilosella praealta,NBNORG0000055745,Species,116
4602,63,,Pilosella praealta subsp. praealta,NBNORG0000055746,Subspecies,63
4603,24,,Pilosella praealta subsp. thaumasia,NBNORG0000055747,Subspecies,24
4604,7,,Pimpinella,NBNORG0000055749,Genus,42350
4605,1,,Pimpinella affinis,NBNORG0000055750,Species,1
4606,5916,Greater Burnet-saxifrage,Pimpinella major,NBNORG0000055751,Species,6152
4607,33238,Burnet-saxifrage,Pimpinella saxifraga,NBNORG0000008051,Species,36190
4608,31,,Pinguicula,NBNORG0000055752,Genus,18713
4609,2,Alpine Butterwort,Pinguicula alpina,NBNORG0000008367,Species,2
4610,219,Large-flowered Butterwort,Pinguicula grandiflora,NBNORG0000008369,Species,220
4611,3600,Pale Butterwort,Pinguicula lusitanica,NBNORG0000008366,Species,3855
4612,14186,Common Butterwort,Pinguicula vulgaris,NBNORG0000008368,Species,14603
4613,2,Hybrid Butterwort,Pinguicula vulgaris x grandiflora = P. x scullyi,NBNORG0000090074,Species hybrid,2
4614,1,,Piptochaetium bicolor,NBNORG0000055763,Species,1
4615,35,Water-lettuce,Pistia stratiotes,NBNORG0000046696,Species,42
4616,1,,Pisum,NBNORG0000055767,Genus,345
4617,297,Garden Pea,Pisum sativum,NBNORG0000013277,Species,344
4618,16,Field Pea,Pisum sativum var. arvense,NBNORG0000008728,Variety,17
4619,1,,Pisum sativum var. sativum,NBNORG0000042960,Variety,1
4620,80,,Pittosporum,NBNORG0000055769,Genus,323
4621,104,Karo,Pittosporum crassifolium,NBNORG0000055770,Species,104
4622,3,,Pittosporum ralphii,NBNORG0000046698,Species,3
4623,93,Kohuhu,Pittosporum tenuifolium,NBNORG0000055771,Species,110
4624,29,White Forget-me-not,Plagiobothrys scouleri,NBNORG0000055776,Species,40
4625,2,,Plantaginaceae,NBNORG0000027917,Family,1220989
4626,187,,Plantago,NBNORG0000055778,Genus,377341
4627,33,Glandular Plantain,Plantago afra,NBNORG0000023368,Species,33
4628,1,,Plantago albicans,NBNORG0000046701,Species,1
4629,121,Branched Plantain,Plantago arenaria,NBNORG0000008435,Species,124
4630,16394,Buck's-horn Plantain,Plantago coronopus,NBNORG0000008434,Species,18995
4631,5,Hare's-foot Plantain,Plantago lagopus,NBNORG0000046702,Species,6
4632,161678,Ribwort Plantain,Plantago lanceolata,NBNORG0000008432,Species,180465
4633,107923,,Plantago major,NBNORG0000008430,Species,130163
4634,594,,Plantago major subsp. intermedia,NBNORG0000008723,Subspecies,663
4635,7259,,Plantago major subsp. major,NBNORG0000055781,Subspecies,9140
4636,14238,Sea Plantain,Plantago maritima,NBNORG0000008433,Species,14950
4637,28425,Hoary Plantain,Plantago media,NBNORG0000008431,Species,32340
4638,27,Shrubby Plantain,Plantago sempervirens,NBNORG0000055784,Species,40
4639,6,Variable Plantain,Plantago varia,NBNORG0000046707,Species,6
4640,53,,Platanthera,NBNORG0000055785,Genus,17358
4641,4809,Lesser Butterfly-orchid,Platanthera bifolia,NBNORG0000007241,Species,5667
4642,9098,Greater Butterfly-orchid,Platanthera chlorantha,NBNORG0000055786,Species,11597
4643,39,Butterfly-Orchid,Platanthera chlorantha x bifolia = P. x hybrida,NBNORG0000089978,Species hybrid,41
4644,45,Plane,Platanus,NBNORG0000055787,Genus,13063
4645,9,American Plane,Platanus occidentalis,NBNORG0000025078,Species,14
4646,2177,,Platanus occidentalis x orientalis = P. x hispanica,NBNORG0000028296,Species hybrid,12769
4647,44,Oriental Plane,Platanus orientalis,NBNORG0000025079,Species,214
4648,3,Cream-cups,Platystemon californicus,NBNORG0000046710,Species,3
4649,9,,Pleioblastus,NBNORG0000055791,Genus,85
4650,14,Maximowicz's Bamboo,Pleioblastus chino,NBNORG0000055793,Species,16
4651,4,,Pleioblastus humilis,NBNORG0000055794,Species,7
4652,15,Dwarf Bamboo,Pleioblastus pygmaeus,NBNORG0000013376,Species,23
4653,19,Simon's Bamboo,Pleioblastus simonii,NBNORG0000055795,Species,19
4654,1771,,Poa,NBNORG0000055796,Genus,342780
4655,731,Alpine Meadow-grass,Poa alpina,NBNORG0000007349,Species,807
4656,1,,Poa ampla,NBNORG0000046711,Species,1
4657,4082,Narrow-leaved Meadow-grass,Poa angustifolia,NBNORG0000007354,Species,4560
4658,100112,Annual Meadow-grass,Poa annua,NBNORG0000007346,Species,112695
4659,858,Bulbous Meadow-grass,Poa bulbosa,NBNORG0000007348,Species,1222
4660,629,Broad-leaved Meadow-grass,Poa chaixii,NBNORG0000055797,Species,646
4661,5648,Flattened Meadow-grass,Poa compressa,NBNORG0000007352,Species,5961
4662,6,Tussac-grass,Poa flabellata,NBNORG0000055799,Species,6
4663,84,Wavy Meadow-grass,Poa flexuosa,NBNORG0000055800,Species,86
4664,11,Swedish Meadow-grass,Poa flexuosa x alpina = P. x jemtlandica,NBNORG0000089927,Species hybrid,11
4665,1,,Poa fordeana,NBNORG0000046712,Species,1
4666,387,Glaucous Meadow-grass,Poa glauca,NBNORG0000007351,Species,405
4667,11801,Spreading Meadow-grass,Poa humilis,NBNORG0000007355,Species,12385
4668,1,,Poa imbecilla,NBNORG0000055802,Species,1
4669,520,Early Meadow-grass,Poa infirma,NBNORG0000007347,Species,1105
4670,19511,Wood Meadow-grass,Poa nemoralis,NBNORG0000007350,Species,21446
4671,439,Swamp Meadow-grass,Poa palustris,NBNORG0000007357,Species,442
4672,2,,Poa poiformis,NBNORG0000046714,Species,2
4673,27248,Smooth Meadow-grass,Poa pratensis,NBNORG0000055805,Species,32399
4674,36893,,Poa pratensis sens.lat.,NBNORG0000007353,Species aggregate,38266
4675,3,,Poa sterilis,NBNORG0000046716,Species,3
4676,97364,Rough Meadow-grass,Poa trivialis,NBNORG0000007356,Species,108404
4677,1066,,Poaceae,NBNORG0000027931,Family,3575181
4678,1459,Jacob's-ladder,Polemonium caeruleum,NBNORG0000008233,Species,1512
4679,3,,Polemonium caeruleum subsp. himalayanum,NBNORG0000046718,Subspecies,3
4680,2,,Polemonium foliosissimum,NBNORG0000046719,Species,2
4681,2,,Polemonium pauciflorum,NBNORG0000046720,Species,2
4682,485,Four-leaved Allseed,Polycarpon tetraphyllum,NBNORG0000007674,Species,523
4683,5,,Polycarpon tetraphyllum var. diphyllum,NBNORG0000013177,Variety,5
4684,238,,Polygala,NBNORG0000055814,Genus,49235
4685,239,Dwarf Milkwort,Polygala amarella,NBNORG0000007595,Species,340
4686,3895,Chalk Milkwort,Polygala calcarea,NBNORG0000055815,Species,4373
4687,20115,Heath Milkwort,Polygala serpyllifolia,NBNORG0000055816,Species,21542
4688,21164,Common Milkwort,Polygala vulgaris,NBNORG0000007594,Species,22689
4689,107,,Polygala vulgaris subsp. collina,NBNORG0000055817,Subspecies,109
4690,211,,Polygala vulgaris subsp. vulgaris,NBNORG0000055818,Subspecies,220
4691,2,,Polygala vulgaris x amarella,NBNORG0000108024,Species hybrid,2
4692,24,,Polygala vulgaris x calcarea,NBNORG0000108025,Species hybrid,30
4693,6,,Polygalaceae,NBNORG0000027939,Family,49241
4694,13,,Polygonaceae,NBNORG0000027940,Family,964632
4695,41,,Polygonatum,NBNORG0000055819,Genus,9615
4696,1,,Polygonatum biflorum,NBNORG0000046723,Species,1
4697,6105,Solomon's-seal,Polygonatum multiflorum,NBNORG0000007156,Species,6398
4698,59,,Polygonatum multiflorum agg.,NBNORG0000055820,Species aggregate,60
4699,2204,,Polygonatum multiflorum x odoratum = P. x hybridum,NBNORG0000090254,Species hybrid,2347
4700,562,Angular Solomon's-seal,Polygonatum odoratum,NBNORG0000055821,Species,613
4701,150,Whorled Solomon's-seal,Polygonatum verticillatum,NBNORG0000007155,Species,151
4702,1904,Knotgrass,Polygonum,NBNORG0000055822,Genus,101282
4703,113,Lesser Red-knotgrass,Polygonum arenarium,NBNORG0000023302,Species,127
4704,2,,Polygonum arenarium subsp. pulchellum,NBNORG0000108026,Subspecies,2
4705,16680,Equal-leaved Knotgrass,Polygonum arenastrum,NBNORG0000008098,Species,18346
4706,37282,Knotgrass,Polygonum aviculare,NBNORG0000052927,Species,44157
4707,30324,,Polygonum aviculare agg. sensu lato,NBNORG0000008097,Species sensu lato,32176
4708,268,Northern Knotgrass,Polygonum boreale,NBNORG0000008725,Species,268
4709,17,Indian Knotgrass,Polygonum cognatum,NBNORG0000055823,Species,17
4710,179,Sea Knotgrass,Polygonum maritimum,NBNORG0000008099,Species,226
4711,1446,Ray's Knotgrass,Polygonum oxyspermum,NBNORG0000055826,Species,1699
4712,114,,Polygonum oxyspermum subsp. raii,NBNORG0000055828,Subspecies,211
4713,62,Red-knotgrass,Polygonum patulum,NBNORG0000055829,Species,64
4714,3,Small Knotweed,Polygonum plebejum,NBNORG0000046726,Species,3
4715,990,Cornfield Knotgrass,Polygonum rurivagum,NBNORG0000055830,Species,1262
4716,1,,Polypogon elongatus,NBNORG0000046728,Species,1
4717,2,,Polypogon fugax,NBNORG0000055833,Species,2
4718,4,,Polypogon maritimus,NBNORG0000046730,Species,4
4719,680,Annual Beard-grass,Polypogon monspeliensis,NBNORG0000055834,Species,1259
4720,508,Water Bent,Polypogon viridis,NBNORG0000007398,Species,849
4721,95,Pickerelweed,Pontederia cordata,NBNORG0000007182,Species,150
4722,4388,,Populus,NBNORG0000055840,Genus,96979
4723,10093,White Poplar,Populus alba,NBNORG0000008149,Species,11328
4724,8960,,Populus alba x tremula = P. x canescens,NBNORG0000028297,Species hybrid,9962
4725,121,Eastern Balsam-poplar,Populus balsamifera,NBNORG0000023341,Species,194
4726,1427,Balm-of-Gilead,Populus balsamifera x deltoides = P. x jackii,NBNORG0000090046,Species hybrid,1470
4727,248,Balsam Poplar [Populus candicans],Populus candicans,NBNORG0000008152,Species,290
4728,9,,Populus candicans 'Aurora',NBNORG0000023360,Species hybrid,10
4729,25,,Populus canescens,NBNORG0000044657,Species,226
4730,5,Necklace Poplar,Populus deltoides,NBNORG0000055841,Species,201
4731,190,,Populus deltoides 'Cordata',NBNORG0000025314,Species hybrid,195
4732,1,,Populus gileadensis,NBNORG0000108028,Species,1
4733,3,Laurel-leaved Poplar,Populus laurifolia,NBNORG0000023336,Species,3
4734,2,Japanese Balsam-poplar,Populus maximowiczii,NBNORG0000055842,Species,3
4735,1912,Black-poplar,Populus nigra,NBNORG0000052178,Species,18833
4736,24,,Populus nigra 'Gigantea',NBNORG0000013424,Species hybrid,29
4737,3482,Female Lombardy Poplar,Populus nigra 'Italica',NBNORG0000008151,Species hybrid,4635
4738,170,,Populus nigra 'Plantierensis',NBNORG0000023398,Species hybrid,173
4739,5,,Populus nigra 'Vereecken',NBNORG0000047588,Cultivar,5
4740,6,,Populus nigra cultivars,NBNORG0000097767,Cultivar,6
4741,1300,,Populus nigra sensu lato,NBNORG0000060413,Species aggregate,1308
4742,10950,Black-poplar,Populus nigra subsp. betulifolia,NBNORG0000055843,Subspecies,11469
4743,15890,,Populus nigra x deltoides = P. x canadensis,NBNORG0000090044,Species hybrid,18154
4744,14,,Populus nigra x laurifolia = P. x berolinensis,NBNORG0000090104,Species hybrid,17
4745,23144,Aspen,Populus tremula,NBNORG0000008150,Species,25943
4746,19,American Aspen,Populus tremuloides,NBNORG0000055844,Species,22
4747,784,Western Balsam-poplar,Populus trichocarpa,NBNORG0000055845,Species,886
4748,1,,Populus trichocarpa 'Columbia River',NBNORG0000047589,Cultivar,1
4749,1,,Populus trichocarpa 'Trichobel',NBNORG0000047590,Cultivar,1
4750,435,,Populus trichocarpa x balsamifera = P. 'Balsam Spire',NBNORG0000089900,Species hybrid,440
4751,35,,Populus trichocarpa x deltoides = P. x generosa,NBNORG0000090045,Species hybrid,35
4752,26,,Populus x canadensis '178',NBNORG0000043004,Species hybrid,26
4753,40,Carolina Poplar,Populus x canadensis 'Eugenei',NBNORG0000023454,Species hybrid,42
4754,26,,Populus x canadensis 'Gelrica',NBNORG0000021816,Species hybrid,26
4755,13,,Populus x canadensis 'Heidemij',NBNORG0000043005,Species hybrid,13
4756,95,,Populus x canadensis 'Marilandica',NBNORG0000023165,Species hybrid,100
4757,74,Railway Poplar,Populus x canadensis 'Regenerata',NBNORG0000013402,Species hybrid,87
4758,1,,Populus x canadensis 'Serotina Aurea',NBNORG0000091153,Species hybrid,1
4759,1168,,Populus x canadensis 'Serotina',NBNORG0000013299,Species hybrid,1212
4760,7,,Populus x canadensis 'Serotina' x Populus x jackii,NBNORG0000108030,Species hybrid,7
4761,33,,Populus x canadensis 'Serotina' x candicans,NBNORG0000013413,Species hybrid,39
4762,18,,Populus x jackii 'Aurora',NBNORG0000047643,Cultivar,18
4763,7,,Populus x jackii x Populus nigra,NBNORG0000043006,Species hybrid,8
4764,4,Rose-moss,Portulaca grandiflora non Hook.,NBNORG0000046731,Species,6
4765,142,Common Purslane,Portulaca oleracea,NBNORG0000007681,Species,165
4766,1,,Portulacaceae,NBNORG0000027953,Family,173
4767,1333,,Potamogeton,NBNORG0000055847,Genus,149695
4768,406,Sharp-leaved Pondweed,Potamogeton acutifolius,NBNORG0000007141,Species,780
4769,3552,Red Pondweed,Potamogeton alpinus,NBNORG0000055848,Species,3713
4770,185,,Potamogeton alpinus x crispus = P. x olivaceus,NBNORG0000090245,Species hybrid,185
4771,7,,Potamogeton alpinus x perfoliatus = P. x prussicus,NBNORG0000090306,Species hybrid,7
4772,53,,Potamogeton alpinus x praelongus = P. x griffithii,NBNORG0000090234,Species hybrid,54
4773,9396,Small Pondweed,Potamogeton berchtoldii,NBNORG0000007139,Species,9627
